politician_id,full_name,bioguide_id,topic_key,role,bill,introduced,title
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,SRES. 231,2023-06-01,"A resolution expressing support for the designation of June 2, 2023, as ""National Gun Violence Awareness Day"" and June 2023 as ""National Gun Violence Awareness Month""."
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,sponsor,SJRES. 161,2026-04-13,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,sponsor,S. 4273,2026-03-26,Nicholas Douglas Quets Border Travel Safety Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 211,2026-08-06,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,defense-spending,cosponsor,S. 5189,2026-07-30,"A bill to amend title 10, United States Code, and the National Defense Authorization Act for Fiscal Year 1994, to codify and clarify gender neutral standards for members of certain Armed Forces, and for other purposes."
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 181,2026-07-29,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 200,2026-07-15,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 163,2026-05-11,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 180,2026-04-21,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 171,2026-04-20,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 114,2026-04-16,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 115,2026-04-16,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,military-intervention,cosponsor,SJRES. 116,2026-04-16,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,gun-policy,cosponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,2020-election,cosponsor,S. 3582,2026-01-06,No Rewards for January 6 Rioters Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,2020-election,cosponsor,S. 3581,2026-01-06,No Settlements for January 6 Law Enforcement Assaulters Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,gun-policy,cosponsor,S. 3458,2025-12-11,Background Check Completion Act of 2025
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,S. 2249,2025-07-10,Border Patrol Supervisors Retention Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,S. 5322,2024-12-17,Border Smuggling Crackdown Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,SRES. 705,2024-05-23,"A resolution recognizing May 28, 2024, as the 100th anniversary of the U.S. Border Patrol and commending the service of the U.S. Border Patrol to the United States people."
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,S. 3591,2024-01-16,Stop Fentanyl at the Border Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,cannabis-policy,cosponsor,S. 1204,2023-04-19,Veterans Medical Marijuana Safe Harbor Act.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,S. 3479,2023-12-12,Southwest Border Regional Commission Reauthorization Act of 2023
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,S. 1444,2023-07-26,Border Patrol Enhancement Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,S. 2278,2023-07-12,"Border Enforcement, Security, and Trade (BEST) Facilitation Act of 2023"
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,cannabis-policy,cosponsor,S. 326,2023-04-25,VA Medicinal Cannabis Research Act of 2023
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,K000377,border-security,cosponsor,S. 208,2023-02-01,Public Health and Border Security Act of 2023
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,defense-spending,cosponsor,S. 5189,2026-08-04,"A bill to amend title 10, United States Code, and the National Defense Authorization Act for Fiscal Year 1994, to codify and clarify gender neutral standards for members of certain Armed Forces, and for other purposes."
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,S. 4339,2026-04-16,Virginia Plan to Reduce Gun Violence Act of 2026
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,israel-military-aid,cosponsor,S. 554,2025-02-20,United States-Israel Defense Partnership Act of 2025
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,S. 4131,2024-04-16,Virginia Plan to Reduce Gun Violence Act of 2024
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,border-security,cosponsor,S. 3591,2024-01-16,Stop Fentanyl at the Border Act
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,israel-military-aid,cosponsor,SRES. 505,2023-12-14,A resolution condemning the use of sexual violence and rape as a weapon of war by the terrorist group Hamas against the people of Israel.
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,border-security,cosponsor,S. 3013,2023-10-04,A bill to permanently authorize the exemption of aliens working as fish processors from the numerical limitation on H-2B nonimmigrant visas.
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,israel-military-aid,cosponsor,SRES. 408,2023-11-06,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,W000805,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,sponsor,S. 3955,2026-02-26,Migrant Crime Reporting Act of 2026
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,sponsor,S. 2774,2025-09-11,Stop Greenlighting Driver Licenses for Illegal Immigrants Act of 2025
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,sponsor,S. 1977,2025-06-05,Rapid Expulsion of Migrant Offenders who Violate and Evade (REMOVE) Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,sponsor,S. 112,2025-01-16,Make the Migrant Protection Protocols Mandatory Act of 2025
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,sponsor,SRES. 779,2024-07-30,"A resolution strongly condemning the Biden administration and its ""border czar"", Kamala Harris, for failing to secure the United States border."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,sponsor,SRES. 445,2023-11-02,A resolution recognizing the importance of the economic relationship between the United States and Israel and affirming that trade facilitated by the United States-Israel Free Trade Agreement is a tool to support the economy of Israel during the conflict with Hamas.
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,sponsor,S. 1479,2023-05-09,Make the Migrant Protection Protocols Mandatory Act of 2023
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,sponsor,S. 519,2023-02-16,A bill to prohibit individuals charged with or convicted of human trafficking or drug trafficking offenses committed near the border of the United States from receiving Federal benefits.
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 3085,2026-07-28,Firearm Access During Shutdowns Act of 2025
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 119,2026-07-14,No Retaining Every Gun In a System That Restricts Your Rights Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,S. 3855,2026-06-11,"United States-Israel Framework for Upgraded Technologies, Unified Research, and Enhanced Security (FUTURES) Act of 2026"
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 4671,2026-06-03,Federal Firearms Licensee Protection Act of 2026
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,2020-election,cosponsor,SRES. 657,2026-05-12,"A resolution commending Taiwan on the 30th anniversary of its first direct presidential election in 1996, and expressing support for Taiwan in the preservation of its democratic institutions."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 3916,2026-02-25,Gun Owner Registration Information Protection Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,SRES. 438,2025-10-07,"A resolution condemning the brutal Hamas-led terrorist attack on the State of Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of Hamas's ability to reconstitute in the region, and the release of all the remaining hostages from the Gaza Strip, including two United States citizens."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,cosponsor,S. 2967,2025-10-02,Border Lands Conservation Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,SRES. 342,2025-07-29,"A resolution honoring the contributions of small manufacturers of firearms to the economy, culture, and recreational heritage of the United States and recognizing August 2025 as ""National Shooting Sports Month""."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,S. 554,2025-06-10,United States-Israel Defense Partnership Act of 2025
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,S. 1521,2025-04-30,Stand with Israel Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 1169,2025-03-27,Freedom from Unfair Gun Taxes Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,cosponsor,S. 41,2025-01-09,Advanced Border Coordination Act of 2025
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 65,2025-01-09,Constitutional Concealed Carry Reciprocity Act of 2025
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,cosponsor,S. 5322,2024-11-14,Border Smuggling Crackdown Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,S. 5303,2024-11-13,Stand with Israel Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,SRES. 890,2024-09-25,"A resolution condemning the brutal Hamas-led terrorist attack on Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of the ability of Hamas to reconstitute in the region, and the safe release of United States hostages from the Gaza Strip."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 4960,2024-08-01,Freedom from Unfair Gun Taxes Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,cosponsor,S. 4818,2024-07-25,Safeguarding Americans From Extremist Risk (SAFER) at the Border Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 4652,2024-07-10,Firearms Interstate Commerce Reform Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,SJRES. 93,2024-06-05,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Commerce relating to ""Revision of Firearms License Requirements""."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,S. 4337,2024-05-21,Israel Security Assistance Support Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,SJRES. 83,2024-05-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to ""Definition of 'Engaged in the Business' as a Dealer in Firearms""."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,SRES. 680,2024-05-09,"A resolution condemning the violent, anti-American and anti-Israel protests that are occurring on campuses of institutions of higher education nationwide."
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,SRES. 682,2024-05-09,A resolution condemning the decision by the Biden Administration to halt the shipment of United States made ammunition and weapons to the State of Israel.
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,israel-military-aid,cosponsor,SRES. 617,2024-03-22,A resolution expressing the sense of the Senate that Israel has the inherent right to defend itself and take necessary steps to eradicate the terrorist threat posed by Hamas.
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,gun-policy,cosponsor,S. 909,2023-03-22,Tribal Firearm Access Act
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,B001243,border-security,cosponsor,S. 3187,2023-11-01,Southern Border Transparency Act of 2023
