state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
CA,"West Covina Unified, California, US",Board of Education,Board Member,Cynthia Moran,N,0,explored,current term,government,,af08db12-bace-48ce-b9e5-eaa0e3e2ffd8
CA,"West Covina Unified, California, US",Board of Education,Board Member,Darcy McNaboe,N,0,explored,current term,government,,ced90e57-de77-4a49-a9d8-5fa4ec9599c7
CA,"West Covina Unified, California, US",Board of Education,Board Member,Joe Panganiban,N,0,,current term,government,,4d0397a4-6863-4e57-bfdf-510d3738630b
CA,"West Covina Unified, California, US",Board of Education,Board Member,Lorenzo Munoz,N,0,,current term,government,,8f362998-d0ae-490d-a3df-1d5a5de9243f
CA,"Westside Union Elementary, California, US",Board of Trustees,Board Member,Cassie Thomas,N,0,explored,current term,government,,b615a7a7-443f-4490-84a5-040116bd1708
CA,"Westside Union Elementary, California, US",Board of Trustees,Board Member,John Valles,N,0,,current term,government,,a4af047c-985c-4deb-9718-d4bfce2871a0
CA,"Westside Union Elementary, California, US",Board of Trustees,Board Member,Joseph Crawford,N,0,,current term,government,,81f85c7b-7abf-4b9e-80f0-38daf0d48fba
CA,"Westside Union Elementary, California, US",Board of Trustees,Board Member,Kelly Kizer,N,0,,current term,government,,c3c75a0a-6555-4058-a75f-cd14132c8d7a
CA,"Westside Union Elementary, California, US",Board of Trustees,Board Member,Sandy Derrick,N,0,,current term,government,,12c889ee-fe4c-4f02-aba8-54f27476ce45
CA,"Whittier Union High, California, US",Board of Trustees,Board Member,Carole Hussey,N,0,explored,current term,government,,5db21599-5f8e-4f08-b2e9-edbeb012add7
CA,"Whittier Union High, California, US",Board of Trustees,Board Member,Jeff Baird,N,0,,current term,government,,84c5018c-bd47-41df-8192-64d1ace15712
CA,"Whittier Union High, California, US",Board of Trustees,Board Member,Joe Torres,N,0,,current term,government,,1729fc7b-9a35-4dda-9276-12b6123bc1d8
CA,"Whittier Union High, California, US",Board of Trustees,Board Member,Maria Mendez,N,0,,current term,government,,a2ea72fc-4c80-4e3f-b72b-e584e3c81a7d
CA,"Whittier Union High, California, US",Board of Trustees,Board Member,Sergio Garcia,N,0,,current term,government,,228d3acd-75db-44cc-bef9-06f448f94a21
CA,"William S. Hart Union High, California, US",Board of Trustees,Board Member,Cherise Moore,N,0,explored,current term,government,,41076964-edd9-4e7b-866f-79680545bb2c
CA,"William S. Hart Union High, California, US",Board of Trustees,Board Member,Jim Lecithin,N,0,,current term,government,,f5638f34-de59-4b45-890b-b59414aaf4de
CA,"William S. Hart Union High, California, US",Board of Trustees,Board Member,Joe Messina,N,0,,current term,government,,4cee37b3-76a5-40f8-ad03-f30be18886aa
CA,"Wilsona Elementary, California, US",Board of Trustees,Board Member,Linda Miller,N,0,,current term,government,,fce14caa-e78a-4538-ae4f-8657f53430ed
CA,"Wilsona Elementary, California, US",Board of Trustees,Board Member,Mike Diaz,N,0,,current term,government,,ceec8e87-b495-4430-ba59-dc202a982ffd
CA,"Wilsona Elementary, California, US",Board of Trustees,Board Member,Tina Huber,N,0,,current term,government,,40b39473-5ed1-41b6-85c6-6d1aff569464
CA,"Wiseburn Unified, California, US",Board of Education,Board Member,Anastasia Flores,N,0,searched:no_results,current term,government,,f12ba4c2-859f-4453-9b32-37624d0132a0
CA,"Wiseburn Unified, California, US",Board of Education,Board Member,Jody Dean,N,0,,current term,government,,6fa8ba0f-8afc-4bfa-ba1a-970f2a50171f
CA,"Wiseburn Unified, California, US",Board of Education,Board Member,Matt Addington,N,0,,current term,government,,91687c59-c7b0-4b20-8bdd-8cd2ba3e07b5
CA,"Wiseburn Unified, California, US",Board of Education,Board Member,Michael Murphy,N,0,,current term,government,,9bd840d2-3877-42ab-ac68-961accbf9140
CA,"Wiseburn Unified, California, US",Board of Education,Board Member,Patricia Ollie,N,0,,current term,government,,f930cd79-ce2f-4a9e-9e73-1d29a3abd4dc
IN,,,Monroe County Clerk,Tressia Martin-Lucas,D,0,,legacy office_id,representing_state,,ba1e0001-2026-4000-8000-000000000010
IN,"Ashland Township, Indiana, US",Morgan County: Ashland Township Board,Morgan County: Ashland Township Board,Crystal L Pottorff,R,0,searched:no_results,current term,government,{https://morgancounty.in.gov/topic/subtopic.php?topicid=65&structureid=65},115885e8-3503-4efc-8811-07baed6cee81
IN,"Ashland Township, Indiana, US",Morgan County: Ashland Township Trustee,Morgan County: Ashland Township Trustee,Diana Rumbaugh,R,0,,current term,government,{},11d8703a-6d6b-4b82-8115-ecf0fb21763d
IN,"Ashland Township, Indiana, US",Morgan County: Ashland Township Board,Morgan County: Ashland Township Board,Kevin E Wheeler,R,0,,current term,government,{},e7c82a58-5bb9-4bb2-a696-d403a5a98fd1
IN,"Ashland Township, Indiana, US",Morgan County: Ashland Township Board,Morgan County: Ashland Township Board,Sharon Stierwalt,R,0,,current term,government,{https://morgancounty.in.gov/topic/subtopic.php?topicid=65&structureid=65},fc01bee1-76e5-4436-a80e-76b326d58940
IN,"Baker Township, Indiana, US",Morgan County: Baker Township Trustee,Morgan County: Baker Township Trustee,David Hermann,R,0,,current term,government,{},53da88bd-e0d4-418a-bf5f-da1598e9e599
IN,"Baker Township, Indiana, US",Morgan County: Baker Township Board,Morgan County: Baker Township Board,Gordon P Redwine Surber,R,0,,current term,government,{https://morgancounty.in.gov/topic/subtopic.php?topicid=65&structureid=65},c9f8e918-95f7-4ba4-a8fe-1666f3a767ad
IN,"Baker Township, Indiana, US",Morgan County: Baker Township Board,Morgan County: Baker Township Board,Jerry F Hodges,R,0,,current term,government,{https://morgancounty.in.gov/topic/subtopic.php?topicid=65&structureid=65},98e36d32-7e4e-43e7-a00f-d0c3479538b6
IN,"Baker Township, Indiana, US",Morgan County: Baker Township Board,Morgan County: Baker Township Board,Kevin J Broyer,R,0,,current term,government,{https://morgancounty.in.gov/topic/subtopic.php?topicid=65&structureid=65},1f9518c8-e039-4ab1-9112-c77ccc6037d6
IN,"Bean Blossom Township, Indiana, US",Monroe County: Bean Blossom Township Board,Monroe County: Bean Blossom Township Board,Debra A Hutson,,0,searched:no_results,current term,government,{https://www.co.monroe.in.us/department/?structureid=157},420537c2-18a8-4956-8e62-320e1e4760b3
IN,"Bean Blossom Township, Indiana, US",Monroe County: Bean Blossom Township Board,Monroe County: Bean Blossom Township Board,Randy Jacobs,,0,searched:no_results,current term,government,{https://www.co.monroe.in.us/department/?structureid=157},bc14c29f-93aa-4326-96f1-dc1e88a3ad0a
IN,"Bean Blossom Township, Indiana, US",Monroe County: Bean Blossom Township Trustee,Monroe County: Bean Blossom Township Trustee,Ronald H Hutson,R,0,searched:no_results,current term,government,{},b407f620-d412-46b4-939a-d0967f8f80d2
IN,"Bean Blossom Township, Indiana, US",Monroe County: Bean Blossom Township Board,Monroe County: Bean Blossom Township Board,Vicki L McGlocklin,,0,searched:no_results,current term,government,"{https://www.linkedin.com/in/vicki-mcglocklin-669ab576/,https://www.co.monroe.in.us/department/?structureid=157}",2fca4382-a1f2-431a-b6dd-cfb924d1f8c1
IN,"Benton Township, Indiana, US",Monroe County: Benton Township Board,Monroe County: Benton Township Board,Jake Dodds,R,0,searched:no_results,current term,government,{https://bentontownshiptrustee.org/township-board/},dae02b0b-9ec9-4a8f-bd66-ba6972825510
IN,"Benton Township, Indiana, US",Monroe County: Benton Township Board,Monroe County: Benton Township Board,Joseph G Husk,D,0,searched:no_results,current term,government,"{https://www.linkedin.com/in/joe-husk-a46a3969/,https://bentontownshiptrustee.org/township-board/}",85194f5e-6574-4371-97da-f1cc89568870
IN,"Benton Township, Indiana, US",Monroe County: Benton Township Trustee,Monroe County: Benton Township Trustee,Michelle Bright,D,0,searched:no_results,current term,government,{},c096fd15-2656-4e1c-bf86-beb506d472d7
IN,"Bloomington Township, Indiana, US",Monroe County: Bloomington Township Board,Monroe County: Bloomington Township Board,Barbara E McKinney,,0,searched:no_results,current term,government,{https://www.bloomingtontownship.in.gov/about/},c8a73d2a-205d-482e-bc78-8c81d965a28c
IN,"Bloomington Township, Indiana, US",Monroe County: Bloomington Township Board,Monroe County: Bloomington Township Board,Elizabeth Sensenstein,,0,searched:no_results,current term,government,"{https://www.bloomingtontownship.in.gov/about/,https://www.linkedin.com/in/elizabeth-sensenstein-2ba43b119/}",15c278e1-20d8-4a2c-9575-2e130a0ec37f
IN,"Brown County, Indiana, US",Council - District 2,Council - District 2,Darren Byrd,R,0,searched:no_results,current term,government,{http://www.browncounty-in.gov/182/County-Council},afd709ef-b2a3-487f-b51f-61061243e3ef
IN,"Brown County, Indiana, US",Council - District 1,Council - District 1,Gary J Huett,R,0,searched:no_results,current term,government,{http://www.browncounty-in.gov/182/County-Council},52e04c30-3d9d-4fba-83ce-8597d031db1b
IN,"Brown County, Indiana, US",Council - District 4,Council - District 4,Jim D Kemp,R,0,,current term,government,{http://www.browncounty-in.gov/182/County-Council},b5e7ea5b-d5c9-4b93-9229-1a0b72db583b
IN,"Brown County, Indiana, US",Council - District 3,Council - District 3,Joel B Kirby,R,0,,current term,government,{http://www.browncounty-in.gov/182/County-Council},a7955d21-243e-48f9-9ef0-54abfd28defe
IN,"Brown County, Indiana, US",Commission - District 1,Commission - District 1,Kevin D Patrick,R,0,,current term,government,{},848829fb-9496-4295-9af5-cb5fa81552eb
IN,"Brown County, Indiana, US",Assessor,Assessor,Mari H Miller,R,0,,current term,government,{http://www.browncounty-in.gov/157/Assessor},e267432d-f292-4320-b371-8095436309aa
IN,"Brown County, Indiana, US",Indiana Circuit Court Judge - 88th Circuit,Indiana Circuit Court Judge - 88th Circuit,Mary Wertz,R,0,searched:no_results,current term,government,{},5cb442fb-d62e-4e66-a719-7eb8ab52880b
IN,"Brown County, Indiana, US",Coroner,Coroner,Michael R Moore,R,0,,current term,government,{http://www.browncounty-in.gov/164/Coroner},0a377424-7b2a-4e2a-b28f-b872373ce5ec
IN,"Brown County, Indiana, US",Council - At Large,Council - At Large,Patrick Nielander,R,0,,current term,government,{},63320669-e111-40c4-aeff-521c708bf3a7
IN,"Brown County, Indiana, US",Circuit Court Clerk,Circuit Court Clerk,Pearletta Banks,R,0,,current term,government,"{https://www.linkedin.com/in/pearletta-banks-28b19911b/,http://www.browncounty-in.gov/162/Clerk}",8d8efa2e-7256-4bbf-9fa6-2e139105cbbd
IN,"Brown County, Indiana, US",Commission - District 2,Commission - District 2,Ronald A Sanders,R,0,,current term,government,{https://www.browncounty-in.gov/181/Board-of-Commissioners},47da8b9f-cb7d-468e-8174-652b22a37a01
IN,"Brown County, Indiana, US",Surveyor,Surveyor,Tim Allen,R,0,,current term,government,{},ea179f50-b465-48ec-82a2-a334b3873fa1
IN,"Clear Creek Township, Indiana, US",Monroe County: Clear Creek Township Board,Monroe County: Clear Creek Township Board,Frank Calabrese,D,0,searched:no_results,current term,government,{http://www.monroecountyclerk.us/myelectedofficials/townshipofficials.html},6454cabf-c999-4066-a5f1-3853bd35590d
IN,"Clear Creek Township, Indiana, US",Monroe County: Clear Creek Township Board,Monroe County: Clear Creek Township Board,Randy May,R,0,searched:no_results,current term,government,{http://www.monroecountyclerk.us/myelectedofficials/townshipofficials.html},546e468b-c0c6-4ece-84a5-0342024aff9a
IN,"Clear Creek Township, Indiana, US",Monroe County: Clear Creek Township Board,Monroe County: Clear Creek Township Board,Steven Hinds,R,0,searched:no_results,current term,government,{http://www.monroecountyclerk.us/myelectedofficials/townshipofficials.html},ca5f69c1-5fd3-4a27-8e58-f78b0a2d3d2d
IN,"Clear Creek Township, Indiana, US",Monroe County: Clear Creek Township Trustee,Monroe County: Clear Creek Township Trustee,Susan Kay Luther,D,0,,legacy office_id,government,,ba1e0001-2026-4000-8000-000000000009
IN,"Clear Creek Township, Indiana, US",Monroe County: Clear Creek Township Trustee,Monroe County: Clear Creek Township Trustee,Thelma K Jeffries,R,0,,current term,government,{},909d124c-63e0-4887-9987-15b78383d406
IN,"Clear Creek Township, Indiana, US",Monroe County: Clear Creek Township Trustee,Monroe County: Clear Creek Township Trustee,Thelma Kelley Jeffries,,0,,legacy office_id,government,{},4140bab7-459d-4735-a2ca-f319377db452
IN,"Eminence Community School Corporation, Indiana, US",Eminence School Board - At Large,Eminence School Board - At Large,Andrew G Finney,NP,0,searched:no_results,current term,government,{},dec98c56-6f77-4015-a5fb-c654178c946c
IN,"Eminence Community School Corporation, Indiana, US",Eminence School Board - Ashland Township,Eminence School Board - Ashland Township,Mary Stockwell,NP,0,,current term,government,{},ab6e2cb3-7492-42fb-86f2-ee0aa0b7abd1
IN,"Greene County, Indiana, US",Council - District 4,Council - District 4,Brent A Murray,D,0,searched:no_results,current term,government,{https://www.co.greene.in.us/mobile/department/?structureid=36},a4a501a5-874a-4920-bdec-cf88ca8ebb36
IN,"Greene County, Indiana, US",Surveyor,Surveyor,Ed Strong,R,0,,current term,government,{},91e08a33-f459-46b7-a920-67f0e8698e06
IN,"Greene County, Indiana, US",Commission - District 1,Commission - District 1,Edward Michael,R,0,,current term,government,{},a8da2bd4-4fa3-4555-9e45-a2da8ac1c382
IN,"Greene County, Indiana, US",Indiana Circuit Court Judge - 63rd Circuit,Indiana Circuit Court Judge - 63rd Circuit,Erik Allen,R,0,searched:no_results,current term,government,{},30fc246f-8ac2-4424-8240-ec5f9d043a92
IN,"Greene County, Indiana, US",Auditor,Auditor,Heather Perry,R,0,,current term,government,{},018cfafa-c9c6-4d1b-b0a8-3fa345e089a2
IN,"Greene County, Indiana, US",Council - At Large,Council - At Large,Jerry R Frye,R,0,,current term,government,{},8a8236d3-a5dc-48e3-98de-21b7ae6956fb
IN,"Greene County, Indiana, US",Coroner,Coroner,Joe Graves,R,0,,current term,government,{https://www.co.greene.in.us/department/index.php?structureid=64},53296424-d1f8-4a2d-b3ba-8568113b578c
IN,"Greene County, Indiana, US",Council - At Large,Council - At Large,Karen S Abrams,R,0,,current term,government,{},e12c30c6-26d1-4bb2-9192-9d2d548746fb
IN,"Greene County, Indiana, US",Council - District 2,Council - District 2,Kelly J Zimmerly,R,0,,current term,government,{https://www.co.greene.in.us/mobile/department/?structureid=36},4186cf87-85b8-4ad8-9606-fa94af0ce7bf
IN,"Greene County, Indiana, US",Council - District 1,Council - District 1,Randall L Brown,R,0,,current term,government,{https://www.co.greene.in.us/mobile/department/?structureid=36},5d7f8286-8ee5-4a55-99c1-8fa51d72978a
IN,"Greene County, Indiana, US",Commission - District 3,Commission - District 3,Rick A Graves,R,0,,current term,government,{https://www.co.greene.in.us/commissioners/},2f8a5581-5781-43f9-ab88-827323e89484
IN,"Greene County, Indiana, US",Council - District 3,Council - District 3,Ron Lehman,R,0,,current term,government,{https://www.co.greene.in.us/mobile/department/?structureid=36},e8a7bf66-4d21-432b-ab7e-a4658bd7e16f
IN,"Greene County, Indiana, US",Circuit Court Clerk,Circuit Court Clerk,Stuart A Dowden,R,0,,current term,government,{https://www.co.greene.in.us/department/index.php?structureid=13},0553a9a1-0787-4f25-8c77-a55a81bd320c
IN,"Indian Creek Township, Indiana, US",Monroe County: Indian Creek Township Trustee,Monroe County: Indian Creek Township Trustee,Christopher R Reynolds,R,0,searched:no_results,current term,government,{},c905324f-0568-48e9-931f-d42ddc657ec3
IN,"Indian Creek Township, Indiana, US",Monroe County: Indian Creek Township Board,Monroe County: Indian Creek Township Board,Katrina Ladwig,,0,,legacy office_id,government,{},e25758f8-1e4b-4c24-9ab8-dccf6773dd6a
IN,"Indian Creek Township, Indiana, US",Monroe County: Indian Creek Township Board,Monroe County: Indian Creek Township Board,Katrina W Ladwig,,0,,current term,government,{https://www.co.monroe.in.us/department/?structureid=157},8d4c84a6-d928-42c1-b9c6-6a1433a161da
IN,"Indian Creek Township, Indiana, US",Monroe County: Indian Creek Township Board,Monroe County: Indian Creek Township Board,Roger L Taylor,,0,,current term,government,{https://www.co.monroe.in.us/department/?structureid=157},4e020b4f-662b-4f9e-adc1-6635311f6b6b
IN,"Indian Creek Township, Indiana, US",Monroe County: Indian Creek Township Board,Monroe County: Indian Creek Township Board,Roger Taylor,,0,,legacy office_id,government,{},3aa2406c-766f-444f-b673-e5831a68a49b
IN,"Indian Creek Township, Indiana, US",Monroe County: Indian Creek Township Board,Monroe County: Indian Creek Township Board,Wendi Reynolds,,0,searched:no_results,current term,government,{https://www.co.monroe.in.us/department/?structureid=157},d5c43411-143e-4a1c-a5d4-4ea346f638b5
